0.0000 1.1260 1.1091 1.0936 1.5460 2.2008 2.1435 2.3974 3.2623 1.1260 0.0000 1.7589 1.7661 2.2343 3.1572 2.5218 2.7367 3.6667 1.1091 1.7589 0.0000 1.8674 2.1840 2.5882 3.0793 2.5940 3.4883 1.0936 1.7661 1.8674 0.0000 2.1708 2.5205 2.4187 3.3385 4.0933 1.5460 2.2343 2.1840 2.1708 0.0000 1.1228 1.1361 1.4062 1.9579 2.2008 3.1572 2.5882 2.5205 1.1228 0.0000 1.8195 2.0737 2.2780 2.1435 2.5218 3.0793 2.4187 1.1361 1.8195 0.0000 2.1613 2.4801 2.3974 2.7367 2.5940 3.3385 1.4062 2.0737 2.1613 0.0000 0.9895 
0.0000 1.1280 1.1129 1.0998 1.5456 2.2039 2.1440 2.3958 3.2593 1.1280 0.0000 1.7615 1.7709 2.2371 3.1635 2.5241 2.7394 3.6692 1.1129 1.7615 0.0000 1.8770 2.1873 2.5955 3.0846 2.5926 3.4848 1.0998 1.7709 1.8770 0.0000 2.1752 2.5253 2.4206 3.3427 4.0958 1.5456 2.2371 2.1873 2.1752 0.0000 1.1266 1.1392 1.4056 1.9560 2.2039 3.1635 2.5955 2.5253 1.1266 0.0000 1.8235 2.0762 2.2762 2.1440 2.5241 3.0846 2.4206 1.1392 1.8235 0.0000 2.1659 2.4859 2.3958 2.7394 2.5926 3.3427 1.4056 2.0762 2.1659 0.0000 0.9884 
0.0000 1.1297 1.1167 1.1060 1.5452 2.2068 2.1445 2.3942 3.2561 1.1297 0.0000 1.7640 1.7755 2.2396 3.1692 2.5261 2.7420 3.6711 1.1167 1.7640 0.0000 1.8862 2.1906 2.6026 3.0896 2.5913 3.4811 1.1060 1.7755 1.8862 0.0000 2.1796 2.5298 2.4226 3.3470 4.0981 1.5452 2.2396 2.1906 2.1796 0.0000 1.1301 1.1420 1.4050 1.9541 2.2068 3.1692 2.6026 2.5298 1.1301 0.0000 1.8271 2.0785 2.2744 2.1445 2.5261 3.0896 2.4226 1.1420 1.8271 0.0000 2.1702 2.4911 2.3942 2.7420 2.5913 3.3470 1.4050 2.0785 2.1702 0.0000 0.9870 
0.0000 1.1311 1.1202 1.1121 1.5448 2.2094 2.1448 2.3925 3.2526 1.1311 0.0000 1.7661 1.7799 2.2417 3.1743 2.5278 2.7443 3.6726 1.1202 1.7661 0.0000 1.8950 2.1937 2.6094 3.0943 2.5901 3.4772 1.1121 1.7799 1.8950 0.0000 2.1839 2.5341 2.4247 3.3512 4.1001 1.5448 2.2417 2.1937 2.1839 0.0000 1.1334 1.1445 1.4046 1.9520 2.2094 3.1743 2.6094 2.5341 1.1334 0.0000 1.8302 2.0808 2.2724 2.1448 2.5278 3.0943 2.4247 1.1445 1.8302 0.0000 2.1742 2.4959 2.3925 2.7443 2.5901 3.3512 1.4046 2.0808 2.1742 0.0000 0.9854 
0.0000 1.1321 1.1234 1.1181 1.5443 2.2119 2.1450 2.3910 3.2489 1.1321 0.0000 1.7680 1.7840 2.2435 3.1788 2.5292 2.7464 3.6736 1.1234 1.7680 0.0000 1.9032 2.1967 2.6159 3.0986 2.5890 3.4731 1.1181 1.7840 1.9032 0.0000 2.1881 2.5381 2.4269 3.3554 4.1018 1.5443 2.2435 2.1967 2.1881 0.0000 1.1364 1.1466 1.4042 1.9498 2.2119 3.1788 2.6159 2.5381 1.1364 0.0000 1.8328 2.0829 2.2702 2.1450 2.5292 3.0986 2.4269 1.1466 1.8328 0.0000 2.1777 2.5001 2.3910 2.7464 2.5890 3.3554 1.4042 2.0829 2.1777 0.0000 0.9835 
0.0000 1.1327 1.1264 1.1238 1.5438 2.2141 2.1450 2.3894 3.2451 1.1327 0.0000 1.7696 1.7877 2.2449 3.1826 2.5301 2.7482 3.6741 1.1264 1.7696 0.0000 1.9108 2.1995 2.6220 3.1025 2.5880 3.4688 1.1238 1.7877 1.9108 0.0000 2.1921 2.5418 2.4291 3.3593 4.1032 1.5438 2.2449 2.1995 2.1921 0.0000 1.1390 1.1483 1.4038 1.9476 2.2141 3.1826 2.6220 2.5418 1.1390 0.0000 1.8349 2.0848 2.2680 2.1450 2.5301 3.1025 2.4291 1.1483 1.8349 0.0000 2.1809 2.5039 2.3894 2.7482 2.5880 3.3593 1.4038 2.0848 2.1809 0.0000 0.9814 
0.0000 1.1331 1.1291 1.1292 1.5434 2.2160 2.1450 2.3878 3.2411 1.1331 0.0000 1.7709 1.7911 2.2459 3.1857 2.5307 2.7498 3.6741 1.1291 1.7709 0.0000 1.9176 2.2021 2.6277 3.1059 2.5870 3.4644 1.1292 1.7911 1.9176 0.0000 2.1958 2.5450 2.4313 3.3631 4.1043 1.5434 2.2459 2.2021 2.1958 0.0000 1.1413 1.1496 1.4036 1.9454 2.2160 3.1857 2.6277 2.5450 1.1413 0.0000 1.8363 2.0865 2.2656 2.1450 2.5307 3.1059 2.4313 1.1496 1.8363 0.0000 2.1836 2.5072 2.3878 2.7498 2.5870 3.3631 1.4036 2.0865 2.1836 0.0000 0.9791 
0.0000 1.1330 1.1314 1.1343 1.5429 2.2176 2.1448 2.3863 3.2371 1.1330 0.0000 1.7718 1.7940 2.2466 3.1881 2.5310 2.7511 3.6738 1.1314 1.7718 0.0000 1.9237 2.2045 2.6329 3.1088 2.5860 3.4600 1.1343 1.7940 1.9237 0.0000 2.1993 2.5479 2.4335 3.3665 4.1051 1.5429 2.2466 2.2045 2.1993 0.0000 1.1432 1.1504 1.4035 1.9431 2.2176 3.1881 2.6329 2.5479 1.1432 0.0000 1.8371 2.0879 2.2631 2.1448 2.5310 3.1088 2.4335 1.1504 1.8371 0.0000 2.1859 2.5101 2.3863 2.7511 2.5860 3.3665 1.4035 2.0879 2.1859 0.0000 0.9767 
0.0000 1.1326 1.1334 1.1390 1.5424 2.2189 2.1445 2.3849 3.2330 1.1326 0.0000 1.7723 1.7964 2.2469 3.1897 2.5308 2.7521 3.6731 1.1334 1.7723 0.0000 1.9289 2.2067 2.6377 3.1111 2.5850 3.4554 1.1390 1.7964 1.9289 0.0000 2.2024 2.5502 2.4357 3.3697 4.1055 1.5424 2.2469 2.2067 2.2024 0.0000 1.1447 1.1508 1.4034 1.9409 2.2189 3.1897 2.6377 2.5502 1.1447 0.0000 1.8373 2.0892 2.2605 2.1445 2.5308 3.1111 2.4357 1.1508 1.8373 0.0000 2.1877 2.5125 2.3849 2.7521 2.5850 3.3697 1.4034 2.0892 2.1877 0.0000 0.9742 
0.0000 1.1319 1.1349 1.1433 1.5419 2.2200 2.1440 2.3834 3.2289 1.1319 0.0000 1.7724 1.7983 2.2468 3.1906 2.5302 2.7529 3.6721 1.1349 1.7724 0.0000 1.9332 2.2086 2.6419 3.1128 2.5841 3.4508 1.1433 1.7983 1.9332 0.0000 2.2053 2.5521 2.4378 3.3724 4.1055 1.5419 2.2468 2.2086 2.2053 0.0000 1.1458 1.1508 1.4034 1.9388 2.2200 3.1906 2.6419 2.5521 1.1458 0.0000 1.8369 2.0902 2.2577 2.1440 2.5302 3.1128 2.4378 1.1508 1.8369 0.0000 2.1891 2.5144 2.3834 2.7529 2.5841 3.3724 1.4034 2.0902 2.1891 0.0000 0.9718 
